customer_id,order_date,previous_order_date,days_between_orders
352618,2025-05-02,2025-05-02,0
352670,2026-01-17,2026-01-17,0
352695,2025-09-04,2025-09-04,0
352701,2025-12-18,2025-12-18,0
352701,2025-12-18,2025-12-18,0
352704,2025-10-11,2025-10-11,0
352765,2025-03-27,2025-03-27,0
352776,2025-12-20,2025-12-20,0
352784,2025-08-19,2025-08-19,0
352819,2025-08-31,2025-08-31,0
352842,2025-09-20,2025-09-20,0
352849,2025-10-08,2025-10-08,0
352891,2026-01-28,2026-01-28,0
352891,2026-01-28,2026-01-28,0
352915,2025-06-05,2025-06-05,0
352928,2026-01-07,2026-01-07,0
352928,2026-01-07,2026-01-07,0
352931,2025-05-11,2025-05-11,0
352948,2025-08-22,2025-08-22,0
352956,2025-03-16,2025-03-16,0
352971,2025-12-25,2025-12-25,0
352984,2025-07-24,2025-07-24,0
352997,2025-06-19,2025-06-19,0
353013,2025-07-17,2025-07-17,0
353034,2025-08-30,2025-08-30,0
353062,2025-12-11,2025-12-11,0
353081,2025-10-25,2025-10-25,0
353155,2025-08-25,2025-08-25,0
353155,2025-08-25,2025-08-25,0
353190,2025-10-13,2025-10-13,0
353190,2025-10-13,2025-10-13,0
353192,2025-12-10,2025-12-10,0
353239,2025-08-03,2025-08-03,0
353239,2025-08-03,2025-08-03,0
353248,2025-10-30,2025-10-30,0
353254,2026-03-01,2026-03-01,0
353254,2026-03-01,2026-03-01,0
353257,2025-10-29,2025-10-29,0
353266,2025-05-05,2025-05-05,0
353304,2025-07-10,2025-07-10,0
353304,2025-07-10,2025-07-10,0
353304,2026-02-09,2026-02-09,0
353304,2026-02-09,2026-02-09,0
353336,2025-08-31,2025-08-31,0
353336,2025-08-31,2025-08-31,0
353341,2025-10-04,2025-10-04,0
353343,2025-05-04,2025-05-04,0
353347,2025-05-09,2025-05-09,0
353353,2025-10-25,2025-10-25,0
353372,2025-10-09,2025-10-09,0
353374,2025-07-23,2025-07-23,0
353374,2025-07-23,2025-07-23,0
353422,2025-06-14,2025-06-14,0
353437,2025-06-14,2025-06-14,0
353437,2025-06-14,2025-06-14,0
353451,2026-02-22,2026-02-22,0
353451,2026-02-22,2026-02-22,0
353458,2025-08-12,2025-08-12,0
353460,2025-04-16,2025-04-16,0
353462,2025-06-15,2025-06-15,0
353465,2025-12-19,2025-12-19,0
353485,2025-12-28,2025-12-28,0
353486,2025-11-17,2025-11-17,0
353486,2025-11-17,2025-11-17,0
353486,2026-02-05,2026-02-05,0
353496,2025-04-24,2025-04-24,0
353496,2025-04-24,2025-04-24,0
353515,2025-03-14,2025-03-14,0
353570,2025-08-01,2025-08-01,0
353570,2025-08-01,2025-08-01,0
353596,2025-08-06,2025-08-06,0
353596,2025-08-06,2025-08-06,0
353638,2026-01-22,2026-01-22,0
353641,2025-03-31,2025-03-31,0
353641,2025-03-31,2025-03-31,0
353654,2025-11-29,2025-11-29,0
353673,2025-11-21,2025-11-21,0
353673,2025-11-21,2025-11-21,0
353674,2025-10-18,2025-10-18,0
353708,2025-03-16,2025-03-16,0
353708,2025-05-09,2025-05-09,0
353756,2025-11-14,2025-11-14,0
353756,2025-11-14,2025-11-14,0
353759,2025-09-27,2025-09-27,0
353759,2025-09-27,2025-09-27,0
353774,2025-11-13,2025-11-13,0
353785,2025-11-05,2025-11-05,0
353785,2025-11-05,2025-11-05,0
353794,2025-04-09,2025-04-09,0
353813,2025-07-16,2025-07-16,0
353821,2026-02-05,2026-02-05,0
353823,2026-01-02,2026-01-02,0
353829,2025-11-17,2025-11-17,0
353835,2025-09-07,2025-09-07,0
353835,2025-09-07,2025-09-07,0
353836,2026-01-17,2026-01-17,0
353836,2026-01-17,2026-01-17,0
353865,2025-06-10,2025-06-10,0
353872,2025-11-28,2025-11-28,0
353872,2025-11-28,2025-11-28,0
353882,2025-04-18,2025-04-18,0
353893,2026-02-18,2026-02-18,0
353900,2025-09-07,2025-09-07,0
353902,2025-10-01,2025-10-01,0
353902,2025-10-01,2025-10-01,0
353907,2025-04-14,2025-04-14,0
353907,2025-04-14,2025-04-14,0
353918,2026-02-13,2026-02-13,0
353919,2025-08-14,2025-08-14,0
353919,2025-08-14,2025-08-14,0
353921,2026-01-04,2026-01-04,0
353926,2025-10-08,2025-10-08,0
353928,2026-02-02,2026-02-02,0
353943,2026-03-05,2026-03-05,0
353960,2025-08-20,2025-08-20,0
353972,2026-02-15,2026-02-15,0
353983,2025-03-13,2025-03-13,0
353983,2025-03-13,2025-03-13,0
353986,2026-03-02,2026-03-02,0
354008,2025-10-12,2025-10-12,0
354046,2025-09-20,2025-09-20,0
354063,2025-08-08,2025-08-08,0
354063,2025-08-08,2025-08-08,0
354065,2025-07-24,2025-07-24,0
354065,2025-07-24,2025-07-24,0
354066,2025-12-06,2025-12-06,0
354077,2025-12-08,2025-12-08,0
354091,2025-06-06,2025-06-06,0
354096,2025-05-18,2025-05-18,0
354102,2025-05-10,2025-05-10,0
354102,2025-05-10,2025-05-10,0
354111,2025-11-12,2025-11-12,0
354111,2026-01-05,2026-01-05,0
354111,2026-01-05,2026-01-05,0
354149,2025-05-09,2025-05-09,0
354149,2025-05-09,2025-05-09,0
354160,2025-07-15,2025-07-15,0
354161,2025-10-15,2025-10-15,0
354161,2025-10-15,2025-10-15,0
354169,2025-03-25,2025-03-25,0
354178,2025-12-03,2025-12-03,0
354202,2025-07-30,2025-07-30,0
354230,2025-07-29,2025-07-29,0
354267,2025-07-06,2025-07-06,0
354267,2025-07-06,2025-07-06,0
354315,2026-01-03,2026-01-03,0
354332,2025-07-13,2025-07-13,0
354347,2025-07-14,2025-07-14,0
354347,2025-07-14,2025-07-14,0
354406,2026-01-29,2026-01-29,0
354439,2025-10-17,2025-10-17,0
354439,2025-10-17,2025-10-17,0
354467,2026-03-04,2026-03-04,0
354467,2026-03-04,2026-03-04,0
354472,2025-12-26,2025-12-26,0
354487,2025-10-24,2025-10-24,0
354487,2026-02-28,2026-02-28,0
354493,2025-07-17,2025-07-17,0
354497,2025-08-17,2025-08-17,0
354497,2025-08-17,2025-08-17,0
354508,2025-06-10,2025-06-10,0
354516,2025-11-20,2025-11-20,0
354516,2025-11-20,2025-11-20,0
354529,2025-08-28,2025-08-28,0
354535,2025-09-20,2025-09-20,0
354535,2025-09-20,2025-09-20,0
354550,2025-05-12,2025-05-12,0
354550,2025-05-12,2025-05-12,0
354554,2025-09-24,2025-09-24,0
354554,2025-09-24,2025-09-24,0
354572,2025-08-14,2025-08-14,0
354572,2025-08-14,2025-08-14,0
354591,2025-10-13,2025-10-13,0
354591,2025-10-13,2025-10-13,0
354609,2025-05-18,2025-05-18,0
354618,2025-03-31,2025-03-31,0
354623,2025-12-14,2025-12-14,0
354623,2025-12-14,2025-12-14,0
354645,2025-08-26,2025-08-26,0
354648,2025-04-13,2025-04-13,0
354648,2025-04-13,2025-04-13,0
354727,2026-01-04,2026-01-04,0
354740,2026-01-18,2026-01-18,0
354740,2026-01-18,2026-01-18,0
354752,2025-05-26,2025-05-26,0
354754,2025-10-19,2025-10-19,0
354777,2025-07-29,2025-07-29,0
354777,2025-07-29,2025-07-29,0
354814,2025-04-04,2025-04-04,0
354862,2025-09-01,2025-09-01,0
354866,2025-06-05,2025-06-05,0
354878,2025-11-13,2025-11-13,0
354878,2025-11-13,2025-11-13,0
354881,2025-05-08,2025-05-08,0
354881,2025-05-08,2025-05-08,0
354894,2025-11-03,2025-11-03,0
354900,2025-04-11,2025-04-11,0
354904,2025-04-01,2025-04-01,0
354911,2025-04-23,2025-04-23,0
354914,2025-09-04,2025-09-04,0
354914,2025-09-04,2025-09-04,0
354915,2026-02-15,2026-02-15,0
354917,2025-08-31,2025-08-31,0
354933,2025-12-01,2025-12-01,0
354955,2026-02-07,2026-02-07,0
354957,2025-04-15,2025-04-15,0
354957,2025-04-15,2025-04-15,0
354985,2025-06-06,2025-06-06,0
354985,2025-06-06,2025-06-06,0
354995,2026-02-02,2026-02-02,0
355019,2025-03-18,2025-03-18,0
355069,2025-03-19,2025-03-19,0
355076,2025-10-17,2025-10-17,0
355098,2026-02-08,2026-02-08,0
355098,2026-02-08,2026-02-08,0
355110,2025-05-24,2025-05-24,0
355113,2025-06-15,2025-06-15,0
355120,2026-02-19,2026-02-19,0
355120,2026-02-19,2026-02-19,0
355124,2025-08-31,2025-08-31,0
355124,2025-08-31,2025-08-31,0
355125,2025-07-20,2025-07-20,0
355125,2025-07-20,2025-07-20,0
355136,2025-05-15,2025-05-15,0
355154,2025-05-19,2025-05-19,0
355154,2025-05-19,2025-05-19,0
355157,2025-06-09,2025-06-09,0
355161,2025-09-13,2025-09-13,0
355161,2025-09-13,2025-09-13,0
355170,2025-09-07,2025-09-07,0
355170,2025-09-07,2025-09-07,0
355183,2025-04-28,2025-04-28,0
355183,2025-04-28,2025-04-28,0
355195,2026-01-09,2026-01-09,0
355195,2026-01-09,2026-01-09,0
355217,2026-01-18,2026-01-18,0
355219,2025-08-15,2025-08-15,0
355222,2025-03-29,2025-03-29,0
355234,2025-04-03,2025-04-03,0
355246,2025-06-29,2025-06-29,0
355246,2025-06-29,2025-06-29,0
355251,2025-04-09,2025-04-09,0
355262,2025-06-24,2025-06-24,0
355269,2025-07-28,2025-07-28,0
355293,2025-04-28,2025-04-28,0
355304,2025-07-10,2025-07-10,0
355327,2025-10-04,2025-10-04,0
355335,2025-09-10,2025-09-10,0
355343,2026-02-19,2026-02-19,0
355343,2026-02-19,2026-02-19,0
355356,2025-11-12,2025-11-12,0
355378,2026-02-05,2026-02-05,0
355378,2026-02-05,2026-02-05,0
355391,2025-05-09,2025-05-09,0
355391,2025-05-09,2025-05-09,0
355393,2025-03-22,2025-03-22,0
355415,2025-10-02,2025-10-02,0
355415,2025-10-02,2025-10-02,0
355445,2025-08-16,2025-08-16,0
355496,2026-01-07,2026-01-07,0
355496,2026-01-07,2026-01-07,0
355500,2025-12-29,2025-12-29,0
355513,2026-01-04,2026-01-04,0
355513,2026-01-04,2026-01-04,0
355515,2025-06-24,2025-06-24,0
355515,2025-06-24,2025-06-24,0
355526,2025-04-13,2025-04-13,0
355562,2025-05-05,2025-05-05,0
355562,2025-05-05,2025-05-05,0
355577,2025-07-07,2025-07-07,0
355579,2025-05-14,2025-05-14,0
355587,2025-08-10,2025-08-10,0
355587,2025-08-10,2025-08-10,0
355611,2025-06-28,2025-06-28,0
355611,2025-06-28,2025-06-28,0
355615,2025-11-28,2025-11-28,0
355615,2025-11-28,2025-11-28,0
355630,2026-01-08,2026-01-08,0
355644,2025-09-27,2025-09-27,0
355658,2025-08-24,2025-08-24,0
355667,2026-01-27,2026-01-27,0
355683,2025-11-18,2025-11-18,0
355704,2025-06-25,2025-06-25,0
355704,2025-06-25,2025-06-25,0
355708,2025-03-25,2025-03-25,0
355708,2025-03-25,2025-03-25,0
355708,2026-03-02,2026-03-02,0
355732,2026-01-28,2026-01-28,0
355736,2026-01-20,2026-01-20,0
355738,2026-02-11,2026-02-11,0
355738,2026-02-11,2026-02-11,0
355743,2026-03-01,2026-03-01,0
355758,2025-11-22,2025-11-22,0
355758,2025-11-22,2025-11-22,0
355770,2025-12-10,2025-12-10,0
355780,2025-05-22,2025-05-22,0
355780,2025-05-22,2025-05-22,0
355835,2026-01-15,2026-01-15,0
355839,2025-10-08,2025-10-08,0
355849,2025-03-27,2025-03-27,0
355849,2025-03-27,2025-03-27,0
355874,2025-05-22,2025-05-22,0
355874,2025-05-22,2025-05-22,0
355879,2025-07-03,2025-07-03,0
355879,2025-07-03,2025-07-03,0
355882,2025-03-11,2025-03-11,0
355882,2025-03-11,2025-03-11,0
355905,2025-08-21,2025-08-21,0
355905,2025-08-21,2025-08-21,0
355918,2026-01-12,2026-01-12,0
355938,2025-10-31,2025-10-31,0
355938,2025-10-31,2025-10-31,0
355941,2025-04-22,2025-04-22,0
355961,2025-04-09,2025-04-09,0
355998,2025-04-11,2025-04-11,0
356002,2025-05-19,2025-05-19,0
356002,2025-05-19,2025-05-19,0
356016,2025-11-24,2025-11-24,0
356030,2025-08-28,2025-08-28,0
356030,2025-08-28,2025-08-28,0
356037,2025-06-11,2025-06-11,0
356041,2025-04-12,2025-04-12,0
356065,2026-02-24,2026-02-24,0
356080,2025-04-11,2025-04-11,0
356082,2025-06-15,2025-06-15,0
356088,2025-04-28,2025-04-28,0
356102,2025-04-10,2025-04-10,0
356102,2025-04-10,2025-04-10,0
356121,2025-09-27,2025-09-27,0
356121,2025-09-27,2025-09-27,0
356122,2025-12-23,2025-12-23,0
356122,2025-12-23,2025-12-23,0
356129,2025-07-06,2025-07-06,0
356152,2025-05-20,2025-05-20,0
356154,2026-01-29,2026-01-29,0
356160,2026-01-19,2026-01-19,0
356168,2025-05-01,2025-05-01,0
356191,2025-12-01,2025-12-01,0
356194,2025-11-30,2025-11-30,0
356194,2025-11-30,2025-11-30,0
356202,2025-11-30,2025-11-30,0
356210,2025-11-27,2025-11-27,0
356210,2025-11-27,2025-11-27,0
356214,2025-12-16,2025-12-16,0
356222,2025-12-19,2025-12-19,0
356222,2025-12-19,2025-12-19,0
356237,2026-02-08,2026-02-08,0
356237,2026-02-08,2026-02-08,0
356240,2025-08-02,2025-08-02,0
356248,2025-05-15,2025-05-15,0
356278,2025-09-18,2025-09-18,0
356282,2025-07-04,2025-07-04,0
356282,2025-07-04,2025-07-04,0
356297,2025-06-16,2025-06-16,0
356297,2025-06-16,2025-06-16,0
356298,2025-04-07,2025-04-07,0
356298,2025-04-07,2025-04-07,0
356298,2026-01-12,2026-01-12,0
356298,2026-01-12,2026-01-12,0
356301,2026-03-06,2026-03-06,0
356332,2025-09-22,2025-09-22,0
356358,2025-03-07,2025-03-07,0
356362,2026-02-18,2026-02-18,0
356367,2025-09-03,2025-09-03,0
356378,2025-10-08,2025-10-08,0
356389,2025-03-15,2025-03-15,0
356389,2025-03-15,2025-03-15,0
356392,2025-04-27,2025-04-27,0
356392,2025-04-27,2025-04-27,0
356408,2025-03-09,2025-03-09,0
356412,2025-03-12,2025-03-12,0
356428,2026-01-21,2026-01-21,0
356432,2025-09-16,2025-09-16,0
356433,2025-09-22,2025-09-22,0
356433,2025-09-22,2025-09-22,0
356434,2025-05-26,2025-05-26,0
356452,2025-07-07,2025-07-07,0
356452,2025-07-07,2025-07-07,0
356460,2025-08-29,2025-08-29,0
356460,2025-08-29,2025-08-29,0
356477,2025-03-26,2025-03-26,0
356518,2025-10-20,2025-10-20,0
356532,2025-06-03,2025-06-03,0
356552,2025-03-17,2025-03-17,0
356565,2025-03-15,2025-03-15,0
356570,2026-01-27,2026-01-27,0
356570,2026-01-27,2026-01-27,0
356575,2025-08-18,2025-08-18,0
356577,2025-05-05,2025-05-05,0
356584,2025-08-11,2025-08-11,0
356584,2025-08-11,2025-08-11,0
356596,2025-03-19,2025-03-19,0
356605,2025-06-11,2025-06-11,0
356605,2025-06-11,2025-06-11,0
356616,2026-01-26,2026-01-26,0
356628,2025-06-29,2025-06-29,0
356635,2026-02-20,2026-02-20,0
356638,2025-04-30,2025-04-30,0
356643,2026-01-18,2026-01-18,0
356651,2025-04-22,2025-04-22,0
356651,2025-04-22,2025-04-22,0
356662,2025-05-29,2025-05-29,0
356662,2025-05-29,2025-05-29,0
356698,2025-10-12,2025-10-12,0
356761,2025-12-18,2025-12-18,0
356764,2025-11-25,2025-11-25,0
356782,2025-04-01,2025-04-01,0
356782,2025-11-02,2025-11-02,0
356785,2025-11-08,2025-11-08,0
356814,2025-04-23,2025-04-23,0
356814,2025-04-23,2025-04-23,0
356817,2025-06-24,2025-06-24,0
356817,2025-06-24,2025-06-24,0
356829,2025-06-06,2025-06-06,0
356839,2025-05-30,2025-05-30,0
356839,2025-05-30,2025-05-30,0
356844,2025-12-18,2025-12-18,0
356844,2025-12-18,2025-12-18,0
356881,2025-05-16,2025-05-16,0
356904,2025-12-17,2025-12-17,0
356909,2025-06-01,2025-06-01,0
356921,2025-04-21,2025-04-21,0
356922,2025-05-21,2025-05-21,0
356944,2025-04-19,2025-04-19,0
356944,2025-04-19,2025-04-19,0
356962,2025-05-07,2025-05-07,0
356964,2025-05-26,2025-05-26,0
356964,2025-05-26,2025-05-26,0
356971,2025-03-22,2025-03-22,0
356971,2025-03-22,2025-03-22,0
356971,2025-03-26,2025-03-26,0
356971,2025-03-26,2025-03-26,0
356980,2025-11-17,2025-11-17,0
357005,2025-08-03,2025-08-03,0
357016,2025-05-01,2025-05-01,0
357031,2026-03-06,2026-03-06,0
357049,2025-06-10,2025-06-10,0
357049,2025-06-10,2025-06-10,0
357071,2025-07-26,2025-07-26,0
357107,2025-06-25,2025-06-25,0
357110,2025-04-22,2025-04-22,0
357110,2025-04-22,2025-04-22,0
357114,2025-03-20,2025-03-20,0
357117,2025-10-24,2025-10-24,0
357117,2025-10-24,2025-10-24,0
357122,2025-03-21,2025-03-21,0
357161,2025-12-28,2025-12-28,0
357161,2025-12-28,2025-12-28,0
357173,2025-08-09,2025-08-09,0
357173,2025-08-09,2025-08-09,0
357184,2025-08-24,2025-08-24,0
357200,2025-12-19,2025-12-19,0
357200,2025-12-19,2025-12-19,0
357211,2025-05-27,2025-05-27,0
357211,2025-05-27,2025-05-27,0
357218,2025-06-03,2025-06-03,0
357223,2025-05-14,2025-05-14,0
357223,2025-05-14,2025-05-14,0
357223,2025-12-20,2025-12-20,0
357231,2026-01-07,2026-01-07,0
357231,2026-01-07,2026-01-07,0
357253,2025-08-09,2025-08-09,0
357253,2025-08-09,2025-08-09,0
357257,2025-08-20,2025-08-20,0
357258,2025-10-08,2025-10-08,0
357260,2026-02-15,2026-02-15,0
357260,2026-02-15,2026-02-15,0
357268,2025-04-11,2025-04-11,0
357282,2025-06-24,2025-06-24,0
357282,2025-06-24,2025-06-24,0
357287,2025-10-20,2025-10-20,0
357295,2025-04-26,2025-04-26,0
357304,2025-09-10,2025-09-10,0
357309,2025-04-23,2025-04-23,0
357309,2025-04-23,2025-04-23,0
357323,2025-05-13,2025-05-13,0
357327,2025-08-18,2025-08-18,0
357335,2025-03-22,2025-03-22,0
357335,2025-03-22,2025-03-22,0
357349,2025-12-25,2025-12-25,0
357359,2025-06-14,2025-06-14,0
357359,2025-06-14,2025-06-14,0
357389,2026-02-18,2026-02-18,0
357389,2026-02-18,2026-02-18,0
357397,2025-11-17,2025-11-17,0
357397,2025-11-17,2025-11-17,0
357411,2025-08-08,2025-08-08,0
357417,2026-02-08,2026-02-08,0
357420,2025-03-16,2025-03-16,0
357426,2025-10-03,2025-10-03,0
357432,2025-05-16,2025-05-16,0
357465,2025-11-06,2025-11-06,0
357474,2025-07-10,2025-07-10,0
357474,2025-07-10,2025-07-10,0
357479,2025-12-28,2025-12-28,0
357479,2025-12-28,2025-12-28,0
357502,2025-09-18,2025-09-18,0
357504,2025-06-29,2025-06-29,0
357506,2025-06-08,2025-06-08,0
357507,2025-04-01,2025-04-01,0
357507,2025-04-01,2025-04-01,0
357522,2026-02-22,2026-02-22,0
357525,2025-08-01,2025-08-01,0
357534,2025-07-18,2025-07-18,0
357596,2026-02-28,2026-02-28,0
357605,2025-12-02,2025-12-02,0
357605,2025-12-02,2025-12-02,0
357606,2025-03-25,2025-03-25,0
357609,2025-05-24,2025-05-24,0
357614,2025-04-16,2025-04-16,0
357614,2025-04-16,2025-04-16,0
357616,2025-09-02,2025-09-02,0
357644,2025-10-02,2025-10-02,0
357661,2025-09-14,2025-09-14,0
357679,2026-02-16,2026-02-16,0
357679,2026-02-16,2026-02-16,0
357687,2025-07-14,2025-07-14,0
357723,2025-06-08,2025-06-08,0
357728,2025-10-02,2025-10-02,0
357739,2025-09-15,2025-09-15,0
357739,2025-09-15,2025-09-15,0
357742,2026-01-12,2026-01-12,0
357743,2025-04-13,2025-04-13,0
357743,2025-04-13,2025-04-13,0
357767,2025-04-07,2025-04-07,0
357774,2025-05-15,2025-05-15,0
357774,2025-06-16,2025-06-16,0
357799,2025-12-08,2025-12-08,0
357821,2026-02-08,2026-02-08,0
357821,2026-02-08,2026-02-08,0
357844,2025-05-28,2025-05-28,0
357851,2025-11-17,2025-11-17,0
357861,2025-08-16,2025-08-16,0
357861,2025-08-16,2025-08-16,0
357868,2025-09-22,2025-09-22,0
357896,2025-11-09,2025-11-09,0
357902,2025-05-30,2025-05-30,0
357912,2026-01-12,2026-01-12,0
357950,2025-09-28,2025-09-28,0
357950,2025-09-28,2025-09-28,0
357954,2025-10-18,2025-10-18,0
357954,2025-10-18,2025-10-18,0
357957,2025-11-03,2025-11-03,0
357979,2025-07-12,2025-07-12,0
358003,2025-09-05,2025-09-05,0
358013,2025-08-10,2025-08-10,0
358024,2025-11-09,2025-11-09,0
358030,2025-08-18,2025-08-18,0
358030,2025-08-18,2025-08-18,0
358034,2026-01-27,2026-01-27,0
358034,2026-01-27,2026-01-27,0
358052,2026-02-17,2026-02-17,0
358052,2026-02-17,2026-02-17,0
358059,2026-01-01,2026-01-01,0
358080,2025-06-16,2025-06-16,0
358080,2025-06-16,2025-06-16,0
358081,2026-01-22,2026-01-22,0
358081,2026-01-22,2026-01-22,0
358085,2025-12-18,2025-12-18,0
358085,2025-12-18,2025-12-18,0
358090,2026-02-01,2026-02-01,0
358151,2026-02-19,2026-02-19,0
358173,2025-05-05,2025-05-05,0
358173,2025-05-05,2025-05-05,0
358189,2025-12-03,2025-12-03,0
358189,2025-12-03,2025-12-03,0
358195,2025-09-29,2025-09-29,0
358201,2026-02-06,2026-02-06,0
358201,2026-02-06,2026-02-06,0
358221,2026-02-12,2026-02-12,0
358251,2025-04-04,2025-04-04,0
358252,2025-07-28,2025-07-28,0
358252,2025-07-28,2025-07-28,0
358256,2025-08-29,2025-08-29,0
358256,2025-08-29,2025-08-29,0
358260,2026-02-03,2026-02-03,0
358261,2025-07-02,2025-07-02,0
358261,2025-07-02,2025-07-02,0
358284,2025-09-08,2025-09-08,0
358284,2025-09-08,2025-09-08,0
358288,2025-03-27,2025-03-27,0
358299,2025-07-03,2025-07-03,0
358302,2025-03-24,2025-03-24,0
358302,2025-04-18,2025-04-18,0
358302,2025-04-18,2025-04-18,0
358309,2025-05-26,2025-05-26,0
358312,2026-02-12,2026-02-12,0
358312,2026-02-13,2026-02-13,0
358312,2026-02-13,2026-02-13,0
358335,2025-06-19,2025-06-19,0
358354,2025-08-01,2025-08-01,0
358354,2025-08-01,2025-08-01,0
358378,2025-09-18,2025-09-18,0
358378,2025-09-18,2025-09-18,0
358387,2025-07-29,2025-07-29,0
358424,2025-04-07,2025-04-07,0
358424,2025-04-07,2025-04-07,0
358435,2026-02-07,2026-02-07,0
358436,2025-04-07,2025-04-07,0
358439,2026-02-04,2026-02-04,0
358444,2025-04-18,2025-04-18,0
358467,2025-11-02,2025-11-02,0
358493,2025-05-08,2025-05-08,0
358498,2025-06-13,2025-06-13,0
358498,2025-06-13,2025-06-13,0
358517,2026-01-31,2026-01-31,0
358542,2025-12-25,2025-12-25,0
358542,2025-12-25,2025-12-25,0
358544,2025-05-06,2025-05-06,0
358544,2025-05-06,2025-05-06,0
358559,2026-01-13,2026-01-13,0
358559,2026-01-13,2026-01-13,0
358587,2025-09-27,2025-09-27,0
358609,2025-03-30,2025-03-30,0
358643,2025-06-26,2025-06-26,0
358643,2025-06-26,2025-06-26,0
358670,2025-04-16,2025-04-16,0
358675,2025-05-09,2025-05-09,0
358675,2025-05-09,2025-05-09,0
358689,2025-09-05,2025-09-05,0
358706,2025-04-04,2025-04-04,0
358707,2025-06-18,2025-06-18,0
358707,2025-06-18,2025-06-18,0
358717,2026-02-09,2026-02-09,0
358721,2025-09-20,2025-09-20,0
358721,2025-09-20,2025-09-20,0
358743,2025-04-07,2025-04-07,0
358743,2025-12-13,2025-12-13,0
358752,2025-11-24,2025-11-24,0
358771,2025-07-27,2025-07-27,0
358774,2025-04-10,2025-04-10,0
358798,2025-06-01,2025-06-01,0
358810,2025-04-03,2025-04-03,0
358812,2025-03-28,2025-03-28,0
358817,2025-11-06,2025-11-06,0
358817,2025-11-06,2025-11-06,0
358819,2025-06-07,2025-06-07,0
358839,2026-01-17,2026-01-17,0
358855,2026-01-28,2026-01-28,0
358855,2026-01-28,2026-01-28,0
358883,2025-04-21,2025-04-21,0
358883,2025-04-21,2025-04-21,0
358891,2025-03-28,2025-03-28,0
358910,2025-05-30,2025-05-30,0
358923,2025-07-06,2025-07-06,0
358934,2025-12-08,2025-12-08,0
358934,2025-12-08,2025-12-08,0
358946,2025-06-15,2025-06-15,0
358975,2025-09-16,2025-09-16,0
358978,2025-11-14,2025-11-14,0
358980,2025-10-13,2025-10-13,0
358985,2025-06-28,2025-06-28,0
358985,2025-06-28,2025-06-28,0
358989,2025-06-22,2025-06-22,0
358992,2025-09-24,2025-09-24,0
358992,2025-09-24,2025-09-24,0
358993,2025-09-29,2025-09-29,0
358998,2025-12-23,2025-12-23,0
358998,2025-12-23,2025-12-23,0
359000,2025-03-09,2025-03-09,0
359005,2025-08-05,2025-08-05,0
359005,2025-08-05,2025-08-05,0
359062,2026-02-02,2026-02-02,0
359065,2025-09-24,2025-09-24,0
359073,2025-11-02,2025-11-02,0
359073,2025-11-02,2025-11-02,0
359082,2026-02-01,2026-02-01,0
359082,2026-02-01,2026-02-01,0
359106,2025-12-27,2025-12-27,0
359106,2025-12-27,2025-12-27,0
359107,2026-01-31,2026-01-31,0
359116,2025-06-27,2025-06-27,0
359123,2025-12-10,2025-12-10,0
359125,2025-07-07,2025-07-07,0
359137,2025-09-02,2025-09-02,0
359149,2025-06-05,2025-06-05,0
359155,2025-04-04,2025-04-04,0
359155,2025-04-04,2025-04-04,0
359160,2025-07-21,2025-07-21,0
359161,2025-10-01,2025-10-01,0
359161,2025-10-01,2025-10-01,0
359184,2025-08-17,2025-08-17,0
359191,2026-02-07,2026-02-07,0
359225,2025-04-16,2025-04-16,0
359248,2026-02-28,2026-02-28,0
359275,2025-05-06,2025-05-06,0
359283,2026-01-16,2026-01-16,0
359288,2025-09-13,2025-09-13,0
359288,2025-09-13,2025-09-13,0
359295,2025-08-25,2025-08-25,0
359295,2025-08-25,2025-08-25,0
359340,2025-09-24,2025-09-24,0
359340,2025-09-24,2025-09-24,0
359346,2025-11-27,2025-11-27,0
359356,2025-04-01,2025-04-01,0
359362,2026-03-01,2026-03-01,0
359363,2025-03-17,2025-03-17,0
359363,2025-04-15,2025-04-15,0
359414,2026-01-06,2026-01-06,0
359428,2025-03-16,2025-03-16,0
359448,2025-05-26,2025-05-26,0
359487,2026-02-25,2026-02-25,0
359494,2025-11-26,2025-11-26,0
359495,2026-01-20,2026-01-20,0
359496,2025-09-18,2025-09-18,0
359496,2025-09-18,2025-09-18,0
359497,2025-09-21,2025-09-21,0
359497,2025-09-21,2025-09-21,0
359519,2025-06-25,2025-06-25,0
359521,2025-08-02,2025-08-02,0
359528,2025-04-26,2025-04-26,0
359534,2025-06-06,2025-06-06,0
359534,2025-06-06,2025-06-06,0
359534,2025-11-13,2025-11-13,0
359536,2026-01-01,2026-01-01,0
359536,2026-01-01,2026-01-01,0
359545,2025-04-20,2025-04-20,0
359546,2026-02-15,2026-02-15,0
359550,2025-09-25,2025-09-25,0
359550,2025-09-25,2025-09-25,0
359568,2026-02-02,2026-02-02,0
359600,2025-09-05,2025-09-05,0
359600,2025-09-05,2025-09-05,0
359605,2026-02-21,2026-02-21,0
359619,2025-12-04,2025-12-04,0
359619,2025-12-04,2025-12-04,0
359622,2025-06-15,2025-06-15,0
359622,2025-06-15,2025-06-15,0
359630,2026-02-06,2026-02-06,0
359637,2025-12-14,2025-12-14,0
359644,2025-11-23,2025-11-23,0
359658,2025-06-02,2025-06-02,0
359658,2025-06-02,2025-06-02,0
359668,2025-04-19,2025-04-19,0
359668,2025-10-13,2025-10-13,0
