customer_id,first_order_date,months_since_first_order
907795,2025-10-20,6
617331,2025-10-20,6
315353,2025-10-20,6
387203,2025-10-20,6
438727,2025-10-20,6
710769,2025-10-20,6
594202,2025-10-20,6
107060,2025-10-20,6
370992,2025-10-20,6
497622,2025-10-20,6
341501,2025-10-20,6
860440,2025-10-20,6
782387,2025-10-20,6
686386,2025-10-20,6
731056,2025-10-20,6
113984,2025-10-20,6
122072,2025-10-20,6
340088,2025-10-20,6
856843,2025-10-20,6
939654,2025-10-20,6
773372,2025-10-20,6
526036,2025-10-20,6
52370,2025-10-20,6
536546,2025-10-20,6
164875,2025-10-20,6
538313,2025-10-20,6
201870,2025-10-20,6
236772,2025-10-20,6
4932,2025-10-20,6
785733,2025-10-20,6
565541,2025-10-20,6
204126,2025-10-20,6
915252,2025-10-20,6
624753,2025-10-20,6
757761,2025-10-20,6
907533,2025-10-20,6
530397,2025-10-20,6
445110,2025-10-20,6
899290,2025-10-20,6
922839,2025-10-20,6
505736,2025-10-20,6
949679,2025-10-20,6
203070,2025-10-20,6
438808,2025-10-20,6
217773,2025-10-20,6
942905,2025-10-20,6
583896,2025-10-20,6
715190,2025-10-20,6
889951,2025-10-20,6
65249,2025-10-20,6
714482,2025-10-20,6
48952,2025-10-20,6
67697,2025-10-20,6
725780,2025-10-20,6
410586,2025-10-20,6
317559,2025-10-20,6
669636,2025-10-20,6
412687,2025-10-20,6
479254,2025-10-20,6
303558,2025-10-20,6
18188,2025-10-20,6
590152,2025-10-20,6
559530,2025-10-20,6
239131,2025-10-20,6
457454,2025-10-20,6
955586,2025-10-20,6
15653,2025-10-20,6
152320,2025-10-20,6
423489,2025-10-20,6
390764,2025-10-20,6
421483,2025-10-20,6
704395,2025-10-20,6
728368,2025-10-20,6
190321,2025-10-20,6
15036,2025-10-20,6
281624,2025-10-20,6
53151,2025-10-20,6
17948,2025-10-20,6
965332,2025-10-20,6
62656,2025-10-20,6
356518,2025-10-20,6
361802,2025-10-20,6
378272,2025-10-20,6
820894,2025-10-20,6
140683,2025-10-20,6
952200,2025-10-20,6
733382,2025-10-20,6
137203,2025-10-20,6
247566,2025-10-20,6
23056,2025-10-20,6
74535,2025-10-20,6
820950,2025-10-20,6
520532,2025-10-20,6
342779,2025-10-20,6
780065,2025-10-20,6
677124,2025-10-20,6
612988,2025-10-20,6
389691,2025-10-20,6
318555,2025-10-20,6
711514,2025-10-20,6
612649,2025-10-20,6
866963,2025-10-20,6
244381,2025-10-20,6
293173,2025-10-20,6
624943,2025-10-20,6
861094,2025-10-20,6
135428,2025-10-20,6
56885,2025-10-20,6
781128,2025-10-20,6
620272,2025-10-20,6
296631,2025-10-20,6
544553,2025-10-20,6
829164,2025-10-20,6
292367,2025-10-20,6
777486,2025-10-20,6
640586,2025-10-20,6
135514,2025-10-20,6
576323,2025-10-20,6
436231,2025-10-20,6
974841,2025-10-20,6
614339,2025-10-20,6
622158,2025-10-20,6
679888,2025-10-20,6
312348,2025-10-20,6
617562,2025-10-20,6
78662,2025-10-20,6
607125,2025-10-20,6
980112,2025-10-20,6
950844,2025-10-20,6
680275,2025-10-20,6
688118,2025-10-20,6
779297,2025-10-20,6
573542,2025-10-20,6
144370,2025-10-20,6
126773,2025-10-20,6
583102,2025-10-20,6
226182,2025-10-20,6
329029,2025-10-20,6
404865,2025-10-20,6
466110,2025-10-20,6
543797,2025-10-20,6
998493,2025-10-20,6
215474,2025-10-20,6
103452,2025-10-20,6
686631,2025-10-20,6
517200,2025-10-20,6
446284,2025-10-20,6
592094,2025-10-20,6
803400,2025-10-20,6
388263,2025-10-20,6
996989,2025-10-20,6
478624,2025-10-20,6
161070,2025-10-20,6
174634,2025-10-20,6
805446,2025-10-20,6
232521,2025-10-20,6
765153,2025-10-20,6
645163,2025-10-20,6
19366,2025-10-20,6
292012,2025-10-20,6
37010,2025-10-20,6
482840,2025-10-20,6
921228,2025-10-20,6
717122,2025-10-20,6
58566,2025-10-20,6
73,2025-10-20,6
312905,2025-10-20,6
864592,2025-10-20,6
350700,2025-10-20,6
765718,2025-10-20,6
639773,2025-10-20,6
426969,2025-10-20,6
864638,2025-10-20,6
66470,2025-10-20,6
189994,2025-10-21,6
536370,2025-10-21,6
86370,2025-10-21,6
239259,2025-10-21,6
272276,2025-10-21,6
462461,2025-10-21,6
86383,2025-10-21,6
898456,2025-10-21,6
622865,2025-10-21,6
208220,2025-10-21,6
965263,2025-10-21,6
342076,2025-10-21,6
658002,2025-10-21,6
419383,2025-10-21,6
807976,2025-10-21,6
636708,2025-10-21,6
814134,2025-10-21,6
446172,2025-10-21,6
476610,2025-10-21,6
855546,2025-10-21,6
402107,2025-10-21,6
77038,2025-10-21,6
224506,2025-10-21,6
549348,2025-10-21,6
319620,2025-10-21,6
440024,2025-10-21,6
604415,2025-10-21,6
893543,2025-10-21,6
325838,2025-10-21,6
600812,2025-10-21,6
208101,2025-10-21,6
617570,2025-10-21,6
524644,2025-10-21,6
309834,2025-10-21,6
806187,2025-10-21,6
71447,2025-10-21,6
381212,2025-10-21,6
586085,2025-10-21,6
407247,2025-10-21,6
578392,2025-10-21,6
668779,2025-10-21,6
150608,2025-10-21,6
588364,2025-10-21,6
89425,2025-10-21,6
620471,2025-10-21,6
677442,2025-10-21,6
497336,2025-10-21,6
738245,2025-10-21,6
358471,2025-10-21,6
686349,2025-10-21,6
401867,2025-10-21,6
635887,2025-10-21,6
737436,2025-10-21,6
985654,2025-10-21,6
785522,2025-10-21,6
748105,2025-10-21,6
644078,2025-10-21,6
706592,2025-10-21,6
66962,2025-10-21,6
531211,2025-10-21,6
616753,2025-10-21,6
855420,2025-10-21,6
88928,2025-10-21,6
81992,2025-10-21,6
711768,2025-10-21,6
914098,2025-10-21,6
79514,2025-10-21,6
483777,2025-10-21,6
397097,2025-10-21,6
465841,2025-10-21,6
942849,2025-10-21,6
3932,2025-10-21,6
292731,2025-10-21,6
41489,2025-10-21,6
678875,2025-10-21,6
29911,2025-10-21,6
62033,2025-10-21,6
101486,2025-10-21,6
690332,2025-10-21,6
475274,2025-10-21,6
518816,2025-10-21,6
388498,2025-10-21,6
254490,2025-10-21,6
981947,2025-10-21,6
244546,2025-10-21,6
927819,2025-10-21,6
599283,2025-10-21,6
712148,2025-10-21,6
753174,2025-10-21,6
803188,2025-10-21,6
688360,2025-10-21,6
83389,2025-10-21,6
363981,2025-10-21,6
733144,2025-10-21,6
479380,2025-10-21,6
409435,2025-10-21,6
514348,2025-10-21,6
495478,2025-10-21,6
691570,2025-10-21,6
95067,2025-10-21,6
984815,2025-10-21,6
939388,2025-10-21,6
342679,2025-10-21,6
507925,2025-10-21,6
542148,2025-10-21,6
249369,2025-10-21,6
577878,2025-10-21,6
25609,2025-10-21,6
597834,2025-10-21,6
617683,2025-10-21,6
134979,2025-10-21,6
679857,2025-10-21,6
98262,2025-10-21,6
950684,2025-10-21,6
510325,2025-10-21,6
827076,2025-10-21,6
577821,2025-10-21,6
102023,2025-10-21,6
666917,2025-10-21,6
584404,2025-10-21,6
301756,2025-10-21,6
568330,2025-10-21,6
415575,2025-10-21,6
372902,2025-10-21,6
273781,2025-10-21,6
759712,2025-10-21,6
256576,2025-10-21,6
889945,2025-10-21,6
361149,2025-10-21,6
176434,2025-10-21,6
757601,2025-10-21,6
486807,2025-10-21,6
871774,2025-10-21,6
697467,2025-10-21,6
611249,2025-10-21,6
498237,2025-10-21,6
788941,2025-10-21,6
966935,2025-10-21,6
117884,2025-10-21,6
634831,2025-10-21,6
481181,2025-10-21,6
964745,2025-10-21,6
882668,2025-10-21,6
147595,2025-10-21,6
332711,2025-10-21,6
323544,2025-10-21,6
608740,2025-10-21,6
831803,2025-10-21,6
290939,2025-10-21,6
116827,2025-10-21,6
153157,2025-10-21,6
306319,2025-10-21,6
330473,2025-10-21,6
105978,2025-10-21,6
4374,2025-10-21,6
411114,2025-10-21,6
898714,2025-10-21,6
649059,2025-10-21,6
848975,2025-10-21,6
240362,2025-10-21,6
777100,2025-10-21,6
39661,2025-10-21,6
612633,2025-10-21,6
48714,2025-10-21,6
92488,2025-10-21,6
573795,2025-10-21,6
621611,2025-10-21,6
553094,2025-10-21,6
845320,2025-10-21,6
913799,2025-10-21,6
644521,2025-10-21,6
393192,2025-10-21,6
121413,2025-10-21,6
680265,2025-10-21,6
192454,2025-10-21,6
550592,2025-10-21,6
257059,2025-10-21,6
957332,2025-10-21,6
143194,2025-10-21,6
504207,2025-10-21,6
693608,2025-10-21,6
836439,2025-10-21,6
963540,2025-10-21,6
567877,2025-10-21,6
947849,2025-10-21,6
88451,2025-10-21,6
416009,2025-10-21,6
200643,2025-10-21,6
249962,2025-10-21,6
212254,2025-10-21,6
970451,2025-10-21,6
558802,2025-10-21,6
415638,2025-10-21,6
764474,2025-10-21,6
477700,2025-10-21,6
259998,2025-10-21,6
605469,2025-10-21,6
894299,2025-10-21,6
744158,2025-10-21,6
538868,2025-10-21,6
320031,2025-10-21,6
666099,2025-10-21,6
851283,2025-10-21,6
354454,2025-10-21,6
67738,2025-10-21,6
152441,2025-10-21,6
286124,2025-10-21,6
461447,2025-10-21,6
972185,2025-10-21,6
140709,2025-10-21,6
428949,2025-10-21,6
424113,2025-10-21,6
554079,2025-10-21,6
43461,2025-10-21,6
792331,2025-10-21,6
507142,2025-10-21,6
707899,2025-10-21,6
557661,2025-10-21,6
26566,2025-10-21,6
453563,2025-10-21,6
370370,2025-10-21,6
988110,2025-10-21,6
996747,2025-10-21,6
363781,2025-10-21,6
946036,2025-10-21,6
901131,2025-10-21,6
835937,2025-10-21,6
833149,2025-10-21,6
247498,2025-10-21,6
992558,2025-10-21,6
709890,2025-10-21,6
84861,2025-10-21,6
524424,2025-10-21,6
320166,2025-10-21,6
626782,2025-10-21,6
250338,2025-10-21,6
217347,2025-10-21,6
572141,2025-10-21,6
306977,2025-10-21,6
979560,2025-10-21,6
119099,2025-10-21,6
814648,2025-10-21,6
764050,2025-10-21,6
890541,2025-10-21,6
374733,2025-10-21,6
161314,2025-10-21,6
976167,2025-10-21,6
248152,2025-10-21,6
823124,2025-10-21,6
391095,2025-10-21,6
377080,2025-10-21,6
105675,2025-10-21,6
384834,2025-10-21,6
331497,2025-10-21,6
594814,2025-10-21,6
841662,2025-10-22,6
249020,2025-10-22,6
548208,2025-10-22,6
496579,2025-10-22,6
444394,2025-10-22,6
88344,2025-10-22,6
295877,2025-10-22,6
323690,2025-10-22,6
192143,2025-10-22,6
706595,2025-10-22,6
838262,2025-10-22,6
374217,2025-10-22,6
412969,2025-10-22,6
777189,2025-10-22,6
656644,2025-10-22,6
92541,2025-10-22,6
843361,2025-10-22,6
734316,2025-10-22,6
191143,2025-10-22,6
461887,2025-10-22,6
567219,2025-10-22,6
267156,2025-10-22,6
813654,2025-10-22,6
414922,2025-10-22,6
211809,2025-10-22,6
727343,2025-10-22,6
212150,2025-10-22,6
943349,2025-10-22,6
768183,2025-10-22,6
805380,2025-10-22,6
772438,2025-10-22,6
558232,2025-10-22,6
619311,2025-10-22,6
552714,2025-10-22,6
425635,2025-10-22,6
602750,2025-10-22,6
350913,2025-10-22,6
555446,2025-10-22,6
297659,2025-10-22,6
413586,2025-10-22,6
788680,2025-10-22,6
270058,2025-10-22,6
619817,2025-10-22,6
977191,2025-10-22,6
186642,2025-10-22,6
597753,2025-10-22,6
466757,2025-10-22,6
675960,2025-10-22,6
208872,2025-10-22,6
891990,2025-10-22,6
223688,2025-10-22,6
185160,2025-10-22,6
643621,2025-10-22,6
393596,2025-10-22,6
171310,2025-10-22,6
944792,2025-10-22,6
894316,2025-10-22,6
67158,2025-10-22,6
444758,2025-10-22,6
622917,2025-10-22,6
849843,2025-10-22,6
471594,2025-10-22,6
964286,2025-10-22,6
826084,2025-10-22,6
512677,2025-10-22,6
590603,2025-10-22,6
915751,2025-10-22,6
258594,2025-10-22,6
574897,2025-10-22,6
656977,2025-10-22,6
339066,2025-10-22,6
723843,2025-10-22,6
657374,2025-10-22,6
325801,2025-10-22,6
492325,2025-10-22,6
260159,2025-10-22,6
120890,2025-10-22,6
400513,2025-10-22,6
795373,2025-10-22,6
907398,2025-10-22,6
768965,2025-10-22,6
97039,2025-10-22,6
805547,2025-10-22,6
565853,2025-10-22,6
295854,2025-10-22,6
685706,2025-10-22,6
949910,2025-10-22,6
951678,2025-10-22,6
417246,2025-10-22,6
53456,2025-10-22,6
416863,2025-10-22,6
545124,2025-10-22,6
934172,2025-10-22,6
276472,2025-10-22,6
258601,2025-10-22,6
251702,2025-10-22,6
757690,2025-10-22,6
254996,2025-10-22,6
976036,2025-10-22,6
922883,2025-10-22,6
478896,2025-10-22,6
705256,2025-10-22,6
404122,2025-10-22,6
55834,2025-10-22,6
540344,2025-10-22,6
971612,2025-10-22,6
126232,2025-10-22,6
961225,2025-10-22,6
938078,2025-10-22,6
210754,2025-10-22,6
265950,2025-10-22,6
945912,2025-10-22,6
825066,2025-10-22,6
372649,2025-10-22,6
54060,2025-10-22,6
555111,2025-10-22,6
855454,2025-10-22,6
116353,2025-10-22,6
929023,2025-10-22,6
224107,2025-10-22,6
951751,2025-10-22,6
640900,2025-10-22,6
991272,2025-10-22,6
758387,2025-10-22,6
974498,2025-10-22,6
104296,2025-10-22,6
572379,2025-10-22,6
29900,2025-10-22,6
141709,2025-10-22,6
727616,2025-10-22,6
638619,2025-10-22,6
26518,2025-10-22,6
628878,2025-10-22,6
247643,2025-10-22,6
916949,2025-10-22,6
361275,2025-10-22,6
463712,2025-10-22,6
696200,2025-10-22,6
800928,2025-10-22,6
134815,2025-10-22,6
834154,2025-10-22,6
444748,2025-10-22,6
750037,2025-10-22,6
68956,2025-10-22,6
219631,2025-10-22,6
126847,2025-10-22,6
563788,2025-10-22,6
237388,2025-10-22,6
933354,2025-10-22,6
258403,2025-10-22,6
587934,2025-10-22,6
508675,2025-10-22,6
195240,2025-10-22,6
980164,2025-10-22,6
851804,2025-10-22,6
172481,2025-10-22,6
795336,2025-10-22,6
731138,2025-10-22,6
716662,2025-10-22,6
148540,2025-10-22,6
406097,2025-10-22,6
688564,2025-10-22,6
685083,2025-10-22,6
893164,2025-10-22,6
623241,2025-10-22,6
953878,2025-10-22,6
981396,2025-10-22,6
973648,2025-10-22,6
531677,2025-10-22,6
299431,2025-10-22,6
806857,2025-10-22,6
441070,2025-10-22,6
283876,2025-10-22,6
306504,2025-10-22,6
478565,2025-10-22,6
384462,2025-10-22,6
261650,2025-10-22,6
392500,2025-10-22,6
152181,2025-10-22,6
387137,2025-10-22,6
442699,2025-10-22,6
862432,2025-10-22,6
466996,2025-10-22,6
64486,2025-10-22,6
681996,2025-10-22,6
549131,2025-10-22,6
966652,2025-10-22,6
332979,2025-10-22,6
504793,2025-10-22,6
687090,2025-10-22,6
972016,2025-10-22,6
491924,2025-10-22,6
704173,2025-10-22,6
144129,2025-10-22,6
599173,2025-10-22,6
786201,2025-10-22,6
646691,2025-10-22,6
844858,2025-10-22,6
105884,2025-10-22,6
422890,2025-10-22,6
701733,2025-10-22,6
259937,2025-10-22,6
81292,2025-10-22,6
277543,2025-10-22,6
484035,2025-10-22,6
216382,2025-10-22,6
348191,2025-10-22,6
384325,2025-10-22,6
634200,2025-10-22,6
261732,2025-10-22,6
387298,2025-10-22,6
38764,2025-10-22,6
730305,2025-10-22,6
180059,2025-10-22,6
662704,2025-10-22,6
672555,2025-10-22,6
964711,2025-10-22,6
184069,2025-10-22,6
847366,2025-10-22,6
671359,2025-10-22,6
49335,2025-10-22,6
776238,2025-10-22,6
512710,2025-10-22,6
143975,2025-10-22,6
640763,2025-10-22,6
830247,2025-10-22,6
629037,2025-10-22,6
765719,2025-10-22,6
46825,2025-10-22,6
604117,2025-10-22,6
319368,2025-10-22,6
360203,2025-10-22,6
32152,2025-10-22,6
801049,2025-10-22,6
616980,2025-10-22,6
232225,2025-10-22,6
405575,2025-10-22,6
551949,2025-10-22,6
936366,2025-10-22,6
205295,2025-10-22,6
734978,2025-10-22,6
581427,2025-10-22,6
528808,2025-10-22,6
819395,2025-10-22,6
430595,2025-10-22,6
548620,2025-10-22,6
489804,2025-10-22,6
36369,2025-10-22,6
995603,2025-10-22,6
811736,2025-10-22,6
441194,2025-10-22,6
681803,2025-10-22,6
43522,2025-10-22,6
161540,2025-10-22,6
607566,2025-10-22,6
432521,2025-10-23,6
873955,2025-10-23,6
928491,2025-10-23,6
131899,2025-10-23,6
281231,2025-10-23,6
6025,2025-10-23,6
57511,2025-10-23,6
873259,2025-10-23,6
90515,2025-10-23,6
96434,2025-10-23,6
647324,2025-10-23,6
47421,2025-10-23,6
838335,2025-10-23,6
299498,2025-10-23,6
599729,2025-10-23,6
600621,2025-10-23,6
851790,2025-10-23,6
6971,2025-10-23,6
901528,2025-10-23,6
906315,2025-10-23,6
847204,2025-10-23,6
921608,2025-10-23,6
195232,2025-10-23,6
24360,2025-10-23,6
331680,2025-10-23,6
187220,2025-10-23,6
224428,2025-10-23,6
525734,2025-10-23,6
634581,2025-10-23,6
684988,2025-10-23,6
44788,2025-10-23,6
220906,2025-10-23,6
538244,2025-10-23,6
186173,2025-10-23,6
58086,2025-10-23,6
59800,2025-10-23,6
289327,2025-10-23,6
190728,2025-10-23,6
858749,2025-10-23,6
981625,2025-10-23,6
908663,2025-10-23,6
928157,2025-10-23,6
306190,2025-10-23,6
923098,2025-10-23,6
52409,2025-10-23,6
547865,2025-10-23,6
10294,2025-10-23,6
395196,2025-10-23,6
764748,2025-10-23,6
387117,2025-10-23,6
106790,2025-10-23,6
719342,2025-10-23,6
509122,2025-10-23,6
393009,2025-10-23,6
484281,2025-10-23,6
715188,2025-10-23,6
863417,2025-10-23,6
379639,2025-10-23,6
901896,2025-10-23,6
135566,2025-10-23,6
530318,2025-10-23,6
650458,2025-10-23,6
422783,2025-10-23,6
50011,2025-10-23,6
101174,2025-10-23,6
975041,2025-10-23,6
845245,2025-10-23,6
504974,2025-10-23,6
209907,2025-10-23,6
242930,2025-10-23,6
579916,2025-10-23,6
591858,2025-10-23,6
857849,2025-10-23,6
106153,2025-10-23,6
55710,2025-10-23,6
904866,2025-10-23,6
120263,2025-10-23,6
817395,2025-10-23,6
562801,2025-10-23,6
228996,2025-10-23,6
480535,2025-10-23,6
564432,2025-10-23,6
96847,2025-10-23,6
426134,2025-10-23,6
673792,2025-10-23,6
794462,2025-10-23,6
724328,2025-10-23,6
66152,2025-10-23,6
402742,2025-10-23,6
909223,2025-10-23,6
950736,2025-10-23,6
25474,2025-10-23,6
412595,2025-10-23,6
434275,2025-10-23,6
410141,2025-10-23,6
876792,2025-10-23,6
992609,2025-10-23,6
564202,2025-10-23,6
821789,2025-10-23,6
364256,2025-10-23,6
71880,2025-10-23,6
830193,2025-10-23,6
430964,2025-10-23,6
915242,2025-10-23,6
148909,2025-10-23,6
417441,2025-10-23,6
319700,2025-10-23,6
60636,2025-10-23,6
628874,2025-10-23,6
657179,2025-10-23,6
568930,2025-10-23,6
326614,2025-10-23,6
744626,2025-10-23,6
680346,2025-10-23,6
91947,2025-10-23,6
460219,2025-10-23,6
520582,2025-10-23,6
576651,2025-10-23,6
796030,2025-10-23,6
538727,2025-10-23,6
913215,2025-10-23,6
803153,2025-10-23,6
355095,2025-10-23,6
816637,2025-10-23,6
87492,2025-10-23,6
592712,2025-10-23,6
988079,2025-10-23,6
294878,2025-10-23,6
600865,2025-10-23,6
254955,2025-10-23,6
619721,2025-10-23,6
414728,2025-10-23,6
195297,2025-10-23,6
846503,2025-10-23,6
433341,2025-10-23,6
389835,2025-10-23,6
265274,2025-10-23,6
123380,2025-10-23,6
102350,2025-10-23,6
782961,2025-10-23,6
978377,2025-10-23,6
671379,2025-10-23,6
763737,2025-10-23,6
869900,2025-10-23,6
515130,2025-10-23,6
899447,2025-10-23,6
119327,2025-10-23,6
426607,2025-10-23,6
998650,2025-10-23,6
291694,2025-10-23,6
546683,2025-10-23,6
348334,2025-10-23,6
465281,2025-10-23,6
231417,2025-10-23,6
547745,2025-10-23,6
168506,2025-10-23,6
366308,2025-10-23,6
316946,2025-10-23,6
501427,2025-10-23,6
243594,2025-10-23,6
623490,2025-10-23,6
900756,2025-10-23,6
178387,2025-10-23,6
715671,2025-10-23,6
477281,2025-10-23,6
107614,2025-10-23,6
120050,2025-10-23,6
399806,2025-10-23,6
127661,2025-10-23,6
383646,2025-10-23,6
657759,2025-10-23,6
817490,2025-10-23,6
353353,2025-10-23,6
571802,2025-10-23,6
464111,2025-10-23,6
629408,2025-10-23,6
154728,2025-10-23,6
893586,2025-10-23,6
58242,2025-10-23,6
707691,2025-10-23,6
57655,2025-10-23,6
418771,2025-10-23,6
42756,2025-10-23,6
614142,2025-10-23,6
795634,2025-10-23,6
973738,2025-10-23,6
740040,2025-10-23,6
373907,2025-10-23,6
678298,2025-10-23,6
162208,2025-10-23,6
311521,2025-10-23,6
81012,2025-10-23,6
213160,2025-10-23,6
11382,2025-10-23,6
198654,2025-10-23,6
223976,2025-10-23,6
294650,2025-10-23,6
61111,2025-10-23,6
3077,2025-10-23,6
694017,2025-10-23,6
909530,2025-10-23,6
937606,2025-10-23,6
792501,2025-10-23,6
686733,2025-10-23,6
8809,2025-10-23,6
402272,2025-10-23,6
603330,2025-10-23,6
718416,2025-10-23,6
793870,2025-10-23,6
219494,2025-10-23,6
860942,2025-10-23,6
418639,2025-10-23,6
867456,2025-10-23,6
577659,2025-10-23,6
745057,2025-10-23,6
475846,2025-10-23,6
900979,2025-10-23,6
305770,2025-10-23,6
863760,2025-10-23,6
139568,2025-10-23,6
188514,2025-10-23,6
639957,2025-10-23,6
421849,2025-10-23,6
552688,2025-10-23,6
786734,2025-10-23,6
773935,2025-10-23,6
743799,2025-10-23,6
946522,2025-10-23,6
437192,2025-10-23,6
651569,2025-10-23,6
671253,2025-10-23,6
820056,2025-10-23,6
308920,2025-10-23,6
978018,2025-10-23,6
733206,2025-10-23,6
254559,2025-10-23,6
519478,2025-10-23,6
726219,2025-10-23,6
777775,2025-10-23,6
11455,2025-10-23,6
998980,2025-10-23,6
915747,2025-10-23,6
293815,2025-10-23,6
220013,2025-10-23,6
632090,2025-10-23,6
394259,2025-10-23,6
41210,2025-10-23,6
779660,2025-10-23,6
795232,2025-10-23,6
575269,2025-10-23,6
782697,2025-10-23,6
58109,2025-10-23,6
91618,2025-10-23,6
227392,2025-10-23,6
715773,2025-10-23,6
141731,2025-10-23,6
632232,2025-10-23,6
475503,2025-10-23,6
843999,2025-10-23,6
679842,2025-10-23,6
470652,2025-10-23,6
276072,2025-10-24,6
28670,2025-10-24,6
373817,2025-10-24,6
881768,2025-10-24,6
729512,2025-10-24,6
129112,2025-10-24,6
357117,2025-10-24,6
812862,2025-10-24,6
15666,2025-10-24,6
521814,2025-10-24,6
5765,2025-10-24,6
24289,2025-10-24,6
612935,2025-10-24,6
953481,2025-10-24,6
819420,2025-10-24,6
50360,2025-10-24,6
666695,2025-10-24,6
474476,2025-10-24,6
449319,2025-10-24,6
4681,2025-10-24,6
611132,2025-10-24,6
723114,2025-10-24,6
632017,2025-10-24,6
584733,2025-10-24,6
536927,2025-10-24,6
336435,2025-10-24,6
649106,2025-10-24,6
925675,2025-10-24,6
648619,2025-10-24,6
875155,2025-10-24,6
984766,2025-10-24,6
609255,2025-10-24,6
360599,2025-10-24,6
667742,2025-10-24,6
631928,2025-10-24,6
780042,2025-10-24,6
655143,2025-10-24,6
814925,2025-10-24,6
999161,2025-10-24,6
749975,2025-10-24,6
251087,2025-10-24,6
961389,2025-10-24,6
624384,2025-10-24,6
796352,2025-10-24,6
512091,2025-10-24,6
291371,2025-10-24,6
757615,2025-10-24,6
670245,2025-10-24,6
36487,2025-10-24,6
656623,2025-10-24,6
187751,2025-10-24,6
869328,2025-10-24,6
179454,2025-10-24,6
676637,2025-10-24,6
17409,2025-10-24,6
995136,2025-10-24,6
741256,2025-10-24,6
635989,2025-10-24,6
868110,2025-10-24,6
651063,2025-10-24,6
722259,2025-10-24,6
590865,2025-10-24,6
475336,2025-10-24,6
375554,2025-10-24,6
579436,2025-10-24,6
602483,2025-10-24,6
1345,2025-10-24,6
243546,2025-10-24,6
557169,2025-10-24,6
609711,2025-10-24,6
653152,2025-10-24,6
328907,2025-10-24,6
419345,2025-10-24,6
419872,2025-10-24,6
186093,2025-10-24,6
956807,2025-10-24,6
122349,2025-10-24,6
135340,2025-10-24,6
903499,2025-10-24,6
450152,2025-10-24,6
213618,2025-10-24,6
464363,2025-10-24,6
207008,2025-10-24,6
299574,2025-10-24,6
82478,2025-10-24,6
220187,2025-10-24,6
667560,2025-10-24,6
519684,2025-10-24,6
454843,2025-10-24,6
542965,2025-10-24,6
786409,2025-10-24,6
993316,2025-10-24,6
986816,2025-10-24,6
467671,2025-10-24,6
588732,2025-10-24,6
630749,2025-10-24,6
336328,2025-10-24,6
245921,2025-10-24,6
434408,2025-10-24,6
781256,2025-10-24,6
360814,2025-10-24,6
964602,2025-10-24,6
228832,2025-10-24,6
204939,2025-10-24,6
476238,2025-10-24,6
988409,2025-10-24,6
716055,2025-10-24,6
274513,2025-10-24,6
330051,2025-10-24,6
540057,2025-10-24,6
797304,2025-10-24,6
227598,2025-10-24,6
100695,2025-10-24,6
454961,2025-10-24,6
210085,2025-10-24,6
664591,2025-10-24,6
933140,2025-10-24,6
155275,2025-10-24,6
647441,2025-10-24,6
712737,2025-10-24,6
790875,2025-10-24,6
172075,2025-10-24,6
47710,2025-10-24,6
856778,2025-10-24,6
37454,2025-10-24,6
895196,2025-10-24,6
380092,2025-10-24,6
197369,2025-10-24,6
615612,2025-10-24,6
297346,2025-10-24,6
688436,2025-10-24,6
883425,2025-10-24,6
589539,2025-10-24,6
793912,2025-10-24,6
982024,2025-10-24,6
349304,2025-10-24,6
647314,2025-10-24,6
709880,2025-10-24,6
24986,2025-10-24,6
354487,2025-10-24,6
841554,2025-10-24,6
176475,2025-10-24,6
408906,2025-10-24,6
939590,2025-10-24,6
99785,2025-10-24,6
405274,2025-10-24,6
319962,2025-10-24,6
994799,2025-10-24,6
270273,2025-10-24,6
908068,2025-10-24,6
658684,2025-10-24,6
408102,2025-10-24,6
812,2025-10-24,6
977811,2025-10-24,6
791766,2025-10-24,6
728181,2025-10-24,6
697487,2025-10-24,6
994359,2025-10-24,6
61921,2025-10-24,6
943267,2025-10-24,6
845444,2025-10-24,6
256183,2025-10-24,6
738513,2025-10-24,6
202353,2025-10-24,6
7783,2025-10-24,6
368607,2025-10-24,6
722436,2025-10-24,6
269906,2025-10-24,6
281138,2025-10-24,6
88212,2025-10-24,6
583421,2025-10-24,6
763826,2025-10-24,6
671374,2025-10-24,6
480226,2025-10-24,6
765365,2025-10-24,6
106026,2025-10-24,6
680908,2025-10-24,6
265701,2025-10-24,6
952760,2025-10-24,6
11003,2025-10-24,6
372173,2025-10-24,6
86855,2025-10-24,6
408160,2025-10-24,6
72590,2025-10-24,6
743676,2025-10-24,6
564860,2025-10-24,6
956499,2025-10-24,6
976657,2025-10-24,6
405127,2025-10-24,6
745900,2025-10-24,6
919611,2025-10-24,6
242591,2025-10-24,6
802632,2025-10-24,6
34009,2025-10-24,6
378464,2025-10-24,6
1917,2025-10-24,6
36086,2025-10-24,6
470039,2025-10-24,6
578718,2025-10-24,6
722625,2025-10-24,6
11040,2025-10-24,6
226469,2025-10-24,6
60715,2025-10-24,6
384592,2025-10-24,6
331005,2025-10-24,6
177944,2025-10-24,6
116752,2025-10-24,6
418059,2025-10-24,6
110143,2025-10-24,6
103114,2025-10-24,6
195918,2025-10-24,6
708563,2025-10-24,6
318121,2025-10-24,6
531075,2025-10-24,6
651936,2025-10-24,6
97006,2025-10-24,6
392036,2025-10-24,6
546758,2025-10-24,6
599647,2025-10-24,6
537620,2025-10-24,6
